timeStamp,label,threadName,Latency
1516797470769,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797470782,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797470839,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,150
1516797470838,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,152
1516797470838,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,152
1516797470815,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,199
1516797470944,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797470945,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,161
1516797470990,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,153
1516797470990,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,153
1516797470990,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,153
1516797470963,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797470964,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797470964,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797470972,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797471014,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,190
1516797471098,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797471106,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,150
1516797471143,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,153
1516797471143,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,153
1516797471143,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,153
1516797471156,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,202
1516797471156,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,202
1516797471156,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,204
1516797471162,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,200
1516797471204,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,192
1516797471250,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797471256,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,154
1516797471297,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,153
1516797471296,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,154
1516797471296,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,154
1516797471358,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797471358,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797471362,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797471360,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797471403,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,169
1516797471411,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,163
1516797471396,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797471450,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,152
1516797471450,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,152
1516797471450,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,155
1516797471574,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,153
1516797471572,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,162
1516797471553,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797471553,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797471555,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797471553,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797471602,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,156
1516797471602,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,156
1516797471605,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,153
1516797471593,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797471727,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,151
1516797471734,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797471758,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,148
1516797471758,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,151
1516797471758,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,152
1516797471747,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,255
1516797471750,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,252
1516797471747,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,255
1516797471789,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,213
1516797471747,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,255
1516797471878,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,204
1516797471909,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,173
1516797471889,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,193
1516797471910,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,172
1516797471906,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,176
1516797472002,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797472002,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797472002,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797472002,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797472002,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,219
1516797472082,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,151
1516797472082,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,151
1516797472082,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,151
1516797472082,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797472082,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,155
1516797472234,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,149
1516797472234,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,149
1516797472234,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797472238,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,148
1516797472234,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,153
1516797472197,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,202
1516797472197,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,202
1516797472198,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,201
1516797472197,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,204
1516797472222,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797472386,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,146
1516797472383,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,149
1516797472386,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,146
1516797472383,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,149
1516797472387,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,155
1516797472400,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797472400,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797472402,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797472400,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797472414,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,200
1516797472532,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,152
1516797472532,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,152
1516797472532,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797472532,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,154
1516797472542,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,148
1516797472591,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797472592,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797472591,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797472595,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797472614,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797472684,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,153
1516797472686,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797472684,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,155
1516797472686,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,153
1516797472690,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,149
1516797472785,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797472786,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797472786,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797472838,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,149
1516797472839,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797472839,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,149
1516797472791,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797472839,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,154
1516797472840,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,154
1516797472809,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,187
1516797472986,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,157
1516797472987,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,159
1516797472986,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,160
1516797472993,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,153
1516797472993,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,161
1516797472976,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,202
1516797472976,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,204
1516797472977,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,213
1516797472995,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797472987,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,203
1516797473146,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797473144,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,154
1516797473146,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,152
1516797473146,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,152
1516797473154,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,152
1516797473178,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797473180,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,196
1516797473190,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797473190,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797473190,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,205
1516797473299,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,148
1516797473299,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,148
1516797473299,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,148
1516797473297,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797473306,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,150
1516797473369,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,197
1516797473376,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797473382,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,192
1516797473382,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797473395,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,204
1516797473452,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,147
1516797473447,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,153
1516797473447,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,155
1516797473456,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,146
1516797473447,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,155
1516797473602,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-1,143
1516797473600,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,145
1516797473602,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-3,147
1516797473600,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-2,149
1516797473602,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-5,148
